image,center-ra,center-dec,radius,rms
C0048M28.fits,12.0,-27.983333332228966,2.1546864919278907,0.0004306009687761029
C0048P00.fits,12.0,0.016666667771033872,2.1546864919278903,0.0005283364310030104
C0048P04.fits,12.0,4.016666667771034,2.15468649192789,0.0005347523769242433
C0048P08.fits,12.0,8.016666667771034,2.1546864919278907,0.0004924585290905712
C0048P12.fits,12.0,12.016666667771034,2.1546864919278907,0.0005378196060831757
C0048P16.fits,12.0,16.016666667771034,2.154686491927894,0.0005652031973878643
C0048P20.fits,12.0,20.016666667771034,2.154686491927887,0.0005217578955842401
C0048P24.fits,12.0,24.016666667771034,2.1546864919278934,0.0004352217097648035
C0048P28.fits,12.0,28.016666667771034,2.154686491927894,0.0004848397872710905
C0048P52.fits,12.0,52.016666667771034,2.154686491927887,0.0004908277698936102
C0048P56.fits,12.0,56.016666667771034,2.154686491927887,0.0005646433790435875
C0054M32.fits,13.5,-31.983333332228966,2.1546864919278903,0.0005355985003543628
C0054M36.fits,13.5,-35.983333332228966,2.154686491927894,0.0004857151383611588
C0054P32.fits,13.5,32.016666667771034,2.1546864919278903,0.0005022037221697269
C0054P36.fits,13.5,36.016666667771034,2.1546864919278907,0.00043282651491590633
C0100M40.fits,15.0,-39.983333332228966,2.1546864919278907,0.0005324117397627554
C0100P40.fits,15.0,40.016666667771034,2.154686491927894,0.0004847299011649887
C0100P44.fits,15.0,44.016666667771034,2.154686491927887,0.0005429824517256504
C0100P48.fits,15.0,48.016666667771034,2.1546864919278903,0.00048749987931421147
C0100P60.fits,15.0,60.016666667771034,2.154686491927894,0.0005609423329519878
C0100P64.fits,15.0,64.01666666777103,2.1546864919278805,0.0005171070425342641
C0100P80.fits,15.0,80.01666666777103,2.1546864919278916,0.0004562559988609507
C0104M04.fits,16.0,-3.983333332228966,2.15468649192789,0.000510997035580091
C0104M08.fits,16.0,-7.983333332228966,2.15468649192789,0.0004925264089045416
C0104M12.fits,16.0,-11.983333332228966,2.1546864919278916,0.0004759880649669495
C0104M16.fits,16.0,-15.983333332228966,2.154686491927892,0.0004566889344634272
C0104M20.fits,16.0,-19.983333332228966,2.154686491927884,0.0004441268843240101
C0104M24.fits,16.0,-23.983333332228966,2.1546864919278907,0.00042921095470396147
C0104M28.fits,16.0,-27.983333332228966,2.1546864919278907,0.0005263493537326036
C0104P00.fits,16.0,0.016666667771033872,2.1546864919278903,0.0005383947278540274
C0104P04.fits,16.0,4.016666667771034,2.15468649192789,0.0004792562593326598
C0104P08.fits,16.0,8.016666667771034,2.1546864919278907,0.0005212193364925891
C0104P12.fits,16.0,12.016666667771034,2.1546864919278907,0.0005943616242386876
C0104P16.fits,16.0,16.016666667771034,2.154686491927894,0.0005096376916651756
C0104P20.fits,16.0,20.016666667771034,2.154686491927887,0.00047722164665601227
C0104P24.fits,16.0,24.016666667771034,2.1546864919278934,0.00044495371435803393
C0104P28.fits,16.0,28.016666667771034,2.154686491927894,0.00045968819595290997
C0112M32.fits,18.0,-31.983333332228966,2.1546864919278903,0.0005787617371751995
C0112M36.fits,18.0,-35.983333332228966,2.154686491927894,0.0005310564874336626
C0112P32.fits,18.0,32.016666667771034,2.1546864919278903,0.0004910421522258149
C0112P36.fits,18.0,36.016666667771034,2.1546864919278907,0.00048107405948233796
C0112P52.fits,18.0,52.016666667771034,2.154686491927887,0.00047887058045814097
C0112P56.fits,18.0,56.016666667771034,2.154686491927887,0.0004785106512467596
C0112P68.fits,18.0,68.01666666777103,2.1546864919278907,0.00047589510857715003
C0120M04.fits,20.0,-3.983333332228966,2.15468649192789,0.0005834647955906265
C0120M08.fits,20.0,-7.983333332228966,2.15468649192789,0.0005420869325166996
C0120M12.fits,20.0,-11.983333332228966,2.1546864919278916,0.0004512443270443517
C0120M16.fits,20.0,-15.983333332228966,2.154686491927892,0.0004373629538636886
C0120M20.fits,20.0,-19.983333332228966,2.154686491927884,0.00046965911320040406
C0120M24.fits,20.0,-23.983333332228966,2.1546864919278907,0.0004506140444200638
C0120M28.fits,20.0,-27.983333332228966,2.1546864919278907,0.0005005153466236632
C0120M40.fits,20.0,-39.983333332228966,2.1546864919278907,0.00048589785493629087
C0120P00.fits,20.0,0.016666667771033872,2.1546864919278903,0.0005510624261503789
C0120P04.fits,20.0,4.016666667771034,2.15468649192789,0.0005344507773321155
C0120P08.fits,20.0,8.016666667771034,2.1546864919278907,0.0005142739350883981
C0120P12.fits,20.0,12.016666667771034,2.1546864919278907,0.0005531173776887053
C0120P16.fits,20.0,16.016666667771034,2.154686491927894,0.0005183285084046938
C0120P20.fits,20.0,20.016666667771034,2.154686491927887,0.00045547417426056955
C0120P24.fits,20.0,24.016666667771034,2.1546864919278934,0.000504457314119103
C0120P28.fits,20.0,28.016666667771034,2.154686491927894,0.00046623089485205095
C0120P40.fits,20.0,40.016666667771034,2.154686491927894,0.0004810887179923838
C0120P44.fits,20.0,44.016666667771034,2.154686491927887,0.0004967424154758089
C0120P48.fits,20.0,48.016666667771034,2.1546864919278903,0.0005350464110968853
C0130M32.fits,22.5,-31.983333332228966,2.1546864919278903,0.00046783471165415513
C0130M36.fits,22.5,-35.983333332228966,2.154686491927894,0.00048397318255155315
C0130P32.fits,22.5,32.016666667771034,2.1546864919278903,0.0005679202345745952
C0130P36.fits,22.5,36.016666667771034,2.1546864919278907,0.00047696590997142616
C0130P60.fits,22.5,60.016666667771034,2.154686491927894,0.0005097981643166955
C0130P64.fits,22.5,64.01666666777103,2.1546864919278805,0.0005154878742834203
C0130P72.fits,22.5,72.01666666777103,2.154686491927894,0.0004940433604944002
C0130P76.fits,22.5,76.01666666777103,2.1546864919278916,0.0005202122998070232
C0130P84.fits,22.5,84.01666666777103,2.154686491927893,0.00047659226147664494
C0136M04.fits,24.0,-3.983333332228966,2.15468649192789,0.00048169453056451416
C0136M08.fits,24.0,-7.983333332228966,2.15468649192789,0.0005618582867362842
C0136M12.fits,24.0,-11.983333332228966,2.1546864919278916,0.00045328777459891704
C0136M16.fits,24.0,-15.983333332228966,2.154686491927892,0.00047842347075227035
C0136M20.fits,24.0,-19.983333332228966,2.154686491927884,0.0004820438978775999
C0136M24.fits,24.0,-23.983333332228966,2.1546864919278907,0.00046438547741991474
C0136M28.fits,24.0,-27.983333332228966,2.1546864919278907,0.0005475638655009014
C0136P00.fits,24.0,0.016666667771033872,2.1546864919278903,0.0005654623473989305
C0136P04.fits,24.0,4.016666667771034,2.15468649192789,0.0004931058409820291
C0136P08.fits,24.0,8.016666667771034,2.1546864919278907,0.0005280095004820267
C0136P12.fits,24.0,12.016666667771034,2.1546864919278907,0.0005160788232849847
C0136P16.fits,24.0,16.016666667771034,2.154686491927894,0.0005201753040535983
C0136P20.fits,24.0,20.016666667771034,2.154686491927887,0.0005110556657473222
C0136P24.fits,24.0,24.016666667771034,2.1546864919278934,0.00043509417718611286
C0136P28.fits,24.0,28.016666667771034,2.154686491927894,0.00059476202212565
C0136P52.fits,24.0,52.016666667771034,2.154686491927887,0.00041275441035845
C0136P56.fits,24.0,56.016666667771034,2.154686491927887,0.00043319211299477683
C0140M40.fits,25.0,-39.983333332228966,2.1546864919278907,0.00044204860420556677
C0140P40.fits,25.0,40.016666667771034,2.154686491927894,0.000435435742627509
C0140P44.fits,25.0,44.016666667771034,2.154686491927887,0.00048116878671800175
C0140P48.fits,25.0,48.016666667771034,2.1546864919278903,0.0005037983211983191
C0148M32.fits,27.0,-31.983333332228966,2.1546864919278903,0.0005821458024587925
C0148M36.fits,27.0,-35.983333332228966,2.154686491927894,0.000502865698744357
C0148P32.fits,27.0,32.016666667771034,2.1546864919278903,0.0005041940619750228
C0148P36.fits,27.0,36.016666667771034,2.1546864919278907,0.0005136364744281246
C0148P68.fits,27.0,68.01666666777103,2.1546864919278907,0.0004605059399707745
C0152M04.fits,28.0,-3.983333332228966,2.15468649192789,0.0005431472080927429
C0152M08.fits,28.0,-7.983333332228966,2.15468649192789,0.0006001475466568683
C0152M12.fits,28.0,-11.983333332228966,2.1546864919278916,0.0005151317318910117
C0152M16.fits,28.0,-15.983333332228966,2.154686491927892,0.000542196479002516
C0152M20.fits,28.0,-19.983333332228966,2.154686491927884,0.000526364936918155
C0152M24.fits,28.0,-23.983333332228966,2.1546864919278907,0.0004922585248831414
C0152M28.fits,28.0,-27.983333332228966,2.1546864919278907,0.0005317942151633075
C0152P00.fits,28.0,0.016666667771033872,2.1546864919278903,0.0005211427203684599
C0152P04.fits,28.0,4.016666667771034,2.15468649192789,0.0005710229224872106
C0152P08.fits,28.0,8.016666667771034,2.1546864919278907,0.0004887125435314848
C0152P12.fits,28.0,12.016666667771034,2.1546864919278907,0.0005156440472551555
C0152P16.fits,28.0,16.016666667771034,2.154686491927894,0.000527169966343007
C0152P20.fits,28.0,20.016666667771034,2.154686491927887,0.0005065383194798919
C0152P24.fits,28.0,24.016666667771034,2.1546864919278934,0.000472114370713651
C0152P28.fits,28.0,28.016666667771034,2.154686491927894,0.00042090361493614555
C0200M40.fits,30.0,-39.983333332228966,2.1546864919278907,0.00046031888652313066
C0200P40.fits,30.0,40.016666667771034,2.154686491927894,0.000489223379594112
C0200P44.fits,30.0,44.016666667771034,2.154686491927887,0.00045638561874685325
C0200P48.fits,30.0,48.016666667771034,2.1546864919278903,0.0004932337501516479
C0200P52.fits,30.0,52.016666667771034,2.154686491927887,0.0005129932845885326
C0200P56.fits,30.0,56.016666667771034,2.154686491927887,0.0005379340900440835
C0200P60.fits,30.0,60.016666667771034,2.154686491927894,0.0005563336904622939
C0200P64.fits,30.0,64.01666666777103,2.1546864919278805,0.0008348683208419396
C0200P80.fits,30.0,80.01666666777103,2.1546864919278916,0.0004972740255158399
C0206M32.fits,31.5,-31.983333332228966,2.1546864919278903,0.0005581127961807112
C0206M36.fits,31.5,-35.983333332228966,2.154686491927894,0.0005088291992985731
C0206P32.fits,31.5,32.016666667771034,2.1546864919278903,0.0004826024671325403
C0206P36.fits,31.5,36.016666667771034,2.1546864919278907,0.0004589057845173612
C0208M04.fits,32.0,-3.983333332228966,2.15468649192789,0.0005281636604274396
C0208M08.fits,32.0,-7.983333332228966,2.15468649192789,0.0005506884341183769
C0208M12.fits,32.0,-11.983333332228966,2.1546864919278916,0.0004752731706733208
C0208M16.fits,32.0,-15.983333332228966,2.154686491927892,0.0005652477759017991
C0208M20.fits,32.0,-19.983333332228966,2.154686491927884,0.0005456013041001979
C0208M24.fits,32.0,-23.983333332228966,2.1546864919278907,0.0004921721017891534
C0208M28.fits,32.0,-27.983333332228966,2.1546864919278907,0.0005174369038404479
C0208P00.fits,32.0,0.016666667771033872,2.1546864919278903,0.0005270570340992302
C0208P04.fits,32.0,4.016666667771034,2.15468649192789,0.000502201904269711
C0208P08.fits,32.0,8.016666667771034,2.1546864919278907,0.0005315865762424474
C0208P12.fits,32.0,12.016666667771034,2.1546864919278907,0.0005012687411981483
C0208P16.fits,32.0,16.016666667771034,2.154686491927894,0.0005287151525828345
C0208P20.fits,32.0,20.016666667771034,2.154686491927887,0.0005698824590806682
C0208P24.fits,32.0,24.016666667771034,2.1546864919278934,0.0004629247436264132
C0208P28.fits,32.0,28.016666667771034,2.154686491927894,0.0005000456735876596
C0215P72.fits,33.75,72.01666666777103,2.154686491927894,0.00046865812805451583
C0215P76.fits,33.75,76.01666666777103,2.1546864919278916,0.0005585574567466161
C0220M40.fits,35.0,-39.983333332228966,2.1546864919278907,0.0005114380243317404
C0220P40.fits,35.0,40.016666667771034,2.154686491927894,0.0005005780814934188
C0220P44.fits,35.0,44.016666667771034,2.154686491927887,0.0005288503715251437
C0220P48.fits,35.0,48.016666667771034,2.1546864919278903,0.00046736881318814986
C0224M04.fits,36.0,-3.983333332228966,2.15468649192789,0.0005789047713625499
C0224M08.fits,36.0,-7.983333332228966,2.15468649192789,0.0005626267547121427
C0224M12.fits,36.0,-11.983333332228966,2.1546864919278916,0.0005328600334543319
C0224M16.fits,36.0,-15.983333332228966,2.154686491927892,0.0005076720754434962
C0224M20.fits,36.0,-19.983333332228966,2.154686491927884,0.0005340305229068565
C0224M24.fits,36.0,-23.983333332228966,2.1546864919278907,0.0005106490551380478
C0224M28.fits,36.0,-27.983333332228966,2.1546864919278907,0.0005081844973848485
C0224M32.fits,36.0,-31.983333332228966,2.1546864919278903,0.0005702360530659359
C0224M36.fits,36.0,-35.983333332228966,2.154686491927894,0.00046603403134033906
C0224P00.fits,36.0,0.016666667771033872,2.1546864919278903,0.0005703938960782387
C0224P04.fits,36.0,4.016666667771034,2.15468649192789,0.0005197282181518705
C0224P08.fits,36.0,8.016666667771034,2.1546864919278907,0.0005515706044995762
C0224P12.fits,36.0,12.016666667771034,2.1546864919278907,0.0005200941413798303
C0224P16.fits,36.0,16.016666667771034,2.154686491927894,0.0005192436788172622
C0224P20.fits,36.0,20.016666667771034,2.154686491927887,0.0004894345663506666
C0224P24.fits,36.0,24.016666667771034,2.1546864919278934,0.0004955884192757639
C0224P28.fits,36.0,28.016666667771034,2.154686491927894,0.0004938769495370261
C0224P32.fits,36.0,32.016666667771034,2.1546864919278903,0.0005199131284205433
C0224P36.fits,36.0,36.016666667771034,2.1546864919278907,0.0005318753420769551
C0224P52.fits,36.0,52.016666667771034,2.154686491927887,0.0004979474540024357
C0224P56.fits,36.0,56.016666667771034,2.154686491927887,0.0005401121733884051
C0224P68.fits,36.0,68.01666666777103,2.1546864919278907,0.00046577186920208614
C0230P60.fits,37.5,60.016666667771034,2.154686491927894,0.0011801539944478645
C0230P64.fits,37.5,64.01666666777103,2.1546864919278805,0.000536915627004595
C0240M04.fits,40.0,-3.983333332228966,2.15468649192789,0.0005625273611545807
C0240M08.fits,40.0,-7.983333332228966,2.15468649192789,0.0005551052710105303
C0240M12.fits,40.0,-11.983333332228966,2.1546864919278916,0.0005409468587635311
C0240M16.fits,40.0,-15.983333332228966,2.154686491927892,0.0004912835254584355
C0240M20.fits,40.0,-19.983333332228966,2.154686491927884,0.0005191213873858052
C0240M24.fits,40.0,-23.983333332228966,2.1546864919278907,0.0005302873441759943
C0240M28.fits,40.0,-27.983333332228966,2.1546864919278907,0.0005060896268232558
C0240M40.fits,40.0,-39.983333332228966,2.1546864919278907,0.0005426312251002911
C0240P00.fits,40.0,0.016666667771033872,2.1546864919278903,0.0005180853526941039
C0240P04.fits,40.0,4.016666667771034,2.15468649192789,0.0004596725366843779
C0240P08.fits,40.0,8.016666667771034,2.1546864919278907,0.0005526207943380493
C0240P12.fits,40.0,12.016666667771034,2.1546864919278907,0.0005354754176472424
C0240P16.fits,40.0,16.016666667771034,2.154686491927894,0.00048080594156922586
C0240P20.fits,40.0,20.016666667771034,2.154686491927887,0.0004924414430325283
C0240P24.fits,40.0,24.016666667771034,2.1546864919278934,0.00046466372679993635
C0240P28.fits,40.0,28.016666667771034,2.154686491927894,0.0005384325089702671
C0240P40.fits,40.0,40.016666667771034,2.154686491927894,0.0005295478790836674
C0240P44.fits,40.0,44.016666667771034,2.154686491927887,0.0005258076867220707
C0240P48.fits,40.0,48.016666667771034,2.1546864919278903,0.0004883983676855864
C0242M32.fits,40.5,-31.983333332228966,2.1546864919278903,0.0005133289000115749
C0242M36.fits,40.5,-35.983333332228966,2.154686491927894,0.0004959242703750372
C0242P32.fits,40.5,32.016666667771034,2.1546864919278903,0.000463308502899024
C0242P36.fits,40.5,36.016666667771034,2.1546864919278907,0.00047992835032167094
C0248P52.fits,42.0,52.016666667771034,2.154686491927887,0.0004751003109915605
C0248P56.fits,42.0,56.016666667771034,2.154686491927887,0.0005099429223018091
C0256M04.fits,44.0,-3.983333332228966,2.15468649192789,0.0004819857235177502
C0256M08.fits,44.0,-7.983333332228966,2.15468649192789,0.0005348516487811033
C0256M12.fits,44.0,-11.983333332228966,2.1546864919278916,0.0005314128861355617
C0256M16.fits,44.0,-15.983333332228966,2.154686491927892,0.000441502190037394
C0256M20.fits,44.0,-19.983333332228966,2.154686491927884,0.0005209130295503687
C0256M24.fits,44.0,-23.983333332228966,2.1546864919278907,0.0005189684159936603
C0256M28.fits,44.0,-27.983333332228966,2.1546864919278907,0.0005136864109048106
C0256P00.fits,44.0,0.016666667771033872,2.1546864919278903,0.000584672334660037
C0256P04.fits,44.0,4.016666667771034,2.15468649192789,0.0005814836770739651
C0256P08.fits,44.0,8.016666667771034,2.1546864919278907,0.00056652063688893
C0256P12.fits,44.0,12.016666667771034,2.1546864919278907,0.0005895224962955921
C0256P16.fits,44.0,16.016666667771034,2.154686491927894,0.0005007386675795848
C0256P20.fits,44.0,20.016666667771034,2.154686491927887,0.00044669227887343357
C0256P24.fits,44.0,24.016666667771034,2.1546864919278934,0.0003865300359595872
C0256P28.fits,44.0,28.016666667771034,2.154686491927894,0.00038573156269407487
C0300M32.fits,45.0,-31.983333332228966,2.1546864919278903,0.0005424162662915037
C0300M36.fits,45.0,-35.983333332228966,2.154686491927894,0.0005083881838202945
C0300M40.fits,45.0,-39.983333332228966,2.1546864919278907,0.0005092587119852297
C0300P32.fits,45.0,32.016666667771034,2.1546864919278903,0.00046611914846164307
C0300P36.fits,45.0,36.016666667771034,2.1546864919278907,0.00046799198522832596
C0300P40.fits,45.0,40.016666667771034,2.154686491927894,0.0005004715608491896
C0300P44.fits,45.0,44.016666667771034,2.154686491927887,0.0005131451105590216
C0300P48.fits,45.0,48.016666667771034,2.1546864919278903,0.000494991500031005
C0300P60.fits,45.0,60.016666667771034,2.154686491927894,0.0004966639218606358
C0300P64.fits,45.0,64.01666666777103,2.1546864919278805,0.0004645147897875859
C0300P68.fits,45.0,68.01666666777103,2.1546864919278907,0.00047990924722570886
C0300P72.fits,45.0,72.01666666777103,2.154686491927894,0.0005143213268285356
C0300P76.fits,45.0,76.01666666777103,2.1546864919278916,0.0005545188290463794
C0300P80.fits,45.0,80.01666666777103,2.1546864919278916,0.00043837440132654437
C0300P84.fits,45.0,84.01666666777103,2.154686491927893,0.00047849169934625836
C0300P88.fits,45.0,88.01666666777103,2.154686491927887,0.0003652245894029849
C0312M04.fits,48.0,-3.983333332228966,2.15468649192789,0.0005616452816742784
C0312M08.fits,48.0,-7.983333332228966,2.15468649192789,0.0005631039247025437
C0312M12.fits,48.0,-11.983333332228966,2.1546864919278916,0.0005559306849075237
C0312M16.fits,48.0,-15.983333332228966,2.154686491927892,0.0005180783759304879
C0312M20.fits,48.0,-19.983333332228966,2.154686491927884,0.00045745737296405654
C0312M24.fits,48.0,-23.983333332228966,2.1546864919278907,0.0004862529609585117
C0312M28.fits,48.0,-27.983333332228966,2.1546864919278907,0.0005070183667712877
C0312P00.fits,48.0,0.016666667771033872,2.1546864919278903,0.0005402465235892594
C0312P04.fits,48.0,4.016666667771034,2.15468649192789,0.0005532724403606433
C0312P08.fits,48.0,8.016666667771034,2.1546864919278907,0.0005030843799465654
C0312P12.fits,48.0,12.016666667771034,2.1546864919278907,0.000490455737468026
C0312P16.fits,48.0,16.016666667771034,2.154686491927894,0.0005395845200330827
C0312P20.fits,48.0,20.016666667771034,2.154686491927887,0.000529372283821879
C0312P24.fits,48.0,24.016666667771034,2.1546864919278934,0.00047597716418955343
C0312P28.fits,48.0,28.016666667771034,2.154686491927894,0.000491483869381889
C0312P52.fits,48.0,52.016666667771034,2.154686491927887,0.0004819197756484942
C0312P56.fits,48.0,56.016666667771034,2.154686491927887,0.0005104852026915779
C0318M32.fits,49.5,-31.983333332228966,2.1546864919278903,0.0005127952080362963
C0318M36.fits,49.5,-35.983333332228966,2.154686491927894,0.0004823844312234191
C0318P32.fits,49.5,32.016666667771034,2.1546864919278903,0.0004605877002614108
C0318P36.fits,49.5,36.016666667771034,2.1546864919278907,0.0004537282663359686
C0320M40.fits,50.0,-39.983333332228966,2.1546864919278907,0.000535921602191555
C0320P40.fits,50.0,40.016666667771034,2.154686491927894,0.0005670519039622273
C0320P44.fits,50.0,44.016666667771034,2.154686491927887,0.0004718766770701385
C0320P48.fits,50.0,48.016666667771034,2.1546864919278903,0.0004839119599107246
C0328M04.fits,52.0,-3.983333332228966,2.15468649192789,0.000535165135497248
C0328M08.fits,52.0,-7.983333332228966,2.15468649192789,0.0005768806799038759
C0328M12.fits,52.0,-11.983333332228966,2.1546864919278916,0.0005401144975717537
C0328M16.fits,52.0,-15.983333332228966,2.154686491927892,0.0005168187082057791
C0328M20.fits,52.0,-19.983333332228966,2.154686491927884,0.0005220690587271727
C0328M24.fits,52.0,-23.983333332228966,2.1546864919278907,0.0005299931226587758
